10004;29.03.2014;3;0;6.2;7.3;8.8;91.8;4;12.3;7.5;0;0;1021.9
10004;30.03.2014;3;0;5.1;6.7;8.8;96.3;3;8.2;2.8;0;0;1018.5
10004;31.03.2014;3;0;4.6;5.4;6.2;99.7;3;7.9;0.1;0;0;1016.6
10004;01.04.2014;3;0;4.5;6.8;7.9;94.5;4;12.7;9.1;0;0;1012.1
10004;02.04.2014;3;0;5.7;6.8;7.8;98.7;3;8.3;0;0;0;1008.2
10004;03.04.2014;3;0;5.5;7.3;8.5;93.3;5;15.7;6.5;0;0;1006.5
10004;04.04.2014;3;0;6.7;7.3;8.4;93;5;14.6;0;0;0;1008.8
10004;05.04.2014;3;0;8.1;8.7;9.6;95.1;3;9.5;5.4;0;0;1013.8
10004;06.04.2014;3;0;8.9;9.7;10.6;96.1;5;14.3;0;0;0;1012.9
10004;07.04.2014;3;0;9.1;9.9;11;96;4;17.5;0.8;0;0;1010.2
10004;08.04.2014;3;0;6.1;8;10;90.4;6;22.1;0.2;0;0;1008.6
10004;09.04.2014;3;0;8.1;8.5;9;89.3;5;14;4.6;0;0;1019.5
10004;10.04.2014;3;0;8.2;8.8;9.3;92.8;3;7;6.2;0;0;1020.3
10004;11.04.2014;3;0;6.6;8.5;10.3;90.3;3;6.1;4.7;0;0;1019.7
10004;12.04.2014;3;0;6.6;8.4;9.6;85.5;4;14.7;7.4;0;0;1015.9
10004;13.04.2014;3;0;7.4;8.7;9.5;84.1;5;22;11.3;0;0;1014
10004;14.04.2014;3;0;4.8;7.6;9.3;74.6;7;23.5;8.5;0;0;1013.8
10004;15.04.2014;3;0;5.4;6.9;7.5;68.8;6;20.1;6.8;0;0;1026.1
10004;16.04.2014;3;0;7.2;8.2;9.5;77.2;3;9.2;13.5;0;0;1029.8
10004;17.04.2014;3;0;7.6;9.4;10.3;78.9;6;19.8;2.1;0;0;1015.5
10004;18.04.2014;3;0;7.2;8;8.6;79.6;6;18.5;8.7;0;0;1014.2
10004;19.04.2014;3;0;7.6;8.6;10.5;86.2;5;12.9;13.5;0;0;1020.7
10004;20.04.2014;3;0;8.8;10.4;12.3;84.9;5;14.5;12.9;0;0;1013.3
10004;21.04.2014;3;0;9.3;10;11.2;88.3;5;14.6;3.1;0;0;1009
10004;22.04.2014;3;0;9.2;10;11.6;93.3;4;12.8;10.7;0;0;1011.6
10004;23.04.2014;3;0;7.9;9.7;11.4;95.8;3;10.4;7.7;0;0;1020.4
10004;24.04.2014;3;0;8.3;8.9;9.5;99.8;5;12.1;0;0;0;1020.9
10004;25.04.2014;3;0;8.2;10.1;12.1;94.7;5;12.4;9.4;0;0;1015.3
10004;26.04.2014;3;0;9.7;10.6;11.8;95;3;12.4;0.8;0;0;1011
10004;27.04.2014;3;0;10.1;11.1;13.7;93;3;11.1;1.9;0;0;1007.9
10004;28.04.2014;3;0;10.1;11.2;12.4;92.4;3;7.5;12.8;0;0;1012.2
10004;29.04.2014;3;0;11.1;11.7;12.5;89.2;2;5.4;8.8;0;0;1012.4
10004;30.04.2014;3;0;8.7;11;12.2;88.3;3;9.6;12.2;0;0;1011.7
10004;01.05.2014;3;0;8.2;8.9;10.1;74.5;4;16.8;0.7;0;0;1013.1
10004;02.05.2014;3;0;7.2;8.6;9.4;68.8;5;15.1;9.8;0;0;1021.8
10004;03.05.2014;3;0;7;7.9;8.6;65.3;4;10.3;5.4;0;0;1026.5
10004;04.05.2014;3;0;7.5;8.5;10;68.1;3;9.2;1.6;0;0;1023
10004;05.05.2014;3;0;9.5;10.5;11.4;84.5;4;11.1;5.2;0;0;1016.4
10004;06.05.2014;3;0;10.5;11.2;11.9;89;4;10;1.6;0;0;1006.1
10004;07.05.2014;3;0;8.7;10.5;11.3;91.9;4;11.5;5.3;0;0;1005.6
10004;08.05.2014;3;0;9.2;10.4;11;93.1;4;13.6;1.7;0;0;1005.4
10004;09.05.2014;3;0;8.2;10.1;11;91.8;4;18.1;2.8;0;0;1004.4
10004;10.05.2014;3;0;9.8;11;12;90.8;5;16.1;1.3;0;0;1002.5
10004;11.05.2014;3;0;9.8;10.6;11.3;87.1;6;19.5;3.3;0;0;994.8
10004;12.05.2014;3;0;9.7;10.4;10.9;83.6;5;13.2;8.1;0;0;1004.3
10004;13.05.2014;3;0;8.3;9.7;10.3;73.2;5;15.9;9.7;0;0;1014.6
10004;14.05.2014;3;0;8.6;9.6;10.1;70.3;5;18.1;9.4;0;0;1026.4
10004;15.05.2014;3;0;8.7;9.8;11;69.8;3;12.5;12.7;0;0;1035.2
10004;16.05.2014;3;0;10;11.2;12.7;86.5;2;6.3;12.5;0;0;1032.1
10004;17.05.2014;3;0;11;12;13.4;89.5;2;5;15.2;0;0;1024.1
10004;18.05.2014;3;0;11.6;12.7;13.9;85.3;2;7.4;15.2;0;0;1016
10004;19.05.2014;3;0;11.9;12.5;13.3;92.8;3;8.5;14.6;0;0;1010.2
10004;20.05.2014;3;0;12.8;14.5;22.1;85.6;4;17.3;9.5;0;0;1011.2
10004;21.05.2014;3;0;13.1;14.3;16.4;90.3;3;18.9;8.2;0;0;1010.7
10004;22.05.2014;3;0;13.9;15;18.5;86.6;3;18;7.7;0;0;1006.9
10004;23.05.2014;3;0;12.3;13.4;15.1;92.7;3;11.9;2.7;0;0;1010.2
10004;24.05.2014;3;0;11.3;13;14.3;94.8;3;8.4;8;0;0;1014.7
10004;25.05.2014;3;0;12.7;13.8;15.3;93;2;5.6;14.5;0;0;1019.9
10004;26.05.2014;3;0;13.6;14.5;15.2;87.6;4;13.8;9.2;0;0;1019.6
10004;27.05.2014;3;0;11.6;13.8;15.5;84.6;6;19.1;9.3;0;0;1013.8
10004;28.05.2014;3;0;10.6;11.2;11.9;82;6;19.6;0;0;0;1015.1
10004;29.05.2014;3;0;10;11.3;12.4;75.8;5;16.3;10.3;0;0;1020.5
10004;30.05.2014;3;0;12;12.7;13.6;85.5;3;10.4;15.7;0;0;1023.1
